ID,배터리용량,주행거리(km),보증기간(년),가격(백만원),연식대비_보증기간_비율,연식대비_주행거리_비율,배터리용량대비_주행거리_비율,제조사_B사,제조사_H사,제조사_K사,제조사_P사,제조사_T사,제조사_V사,모델_ID4,모델_ION5,모델_ION6,모델_IONIQ,모델_KNE,모델_M3,모델_MS,모델_MX,모델_MY,모델_Niro,모델_Q4eT,모델_RSeTGT,모델_Soul,모델_Tay,모델_TayCT,모델_TayGTS,모델_eT,모델_i3,모델_i5,모델_iX,차량상태_Nearly New,차량상태_Pre-Owned,구동방식_FWD,구동방식_RWD,사고이력_Yes,연식(년)_1,연식(년)_2
TRAIN_6460,67.268,29172,2,121.54,2.0,29172.0,427.3158727368606,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6461,90.0,6919,9,24.37,9.0,6919.0,76.03296703296704,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6462,56.0,49764,6,27.07,6.0,49764.0,873.0526315789474,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
TRAIN_6463,90.0,3592,7,33.32,7.0,3592.0,39.472527472527474,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6464,90.0,384,8,39.78,8.0,384.0,4.21978021978022,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6465,90.0,1562,7,100.17,7.0,1562.0,17.164835164835164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6466,68.532,58478,0,70.25,0.0,58478.0,841.0228384053386,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
TRAIN_6467,96.0,5266,7,70.45,7.0,5266.0,54.28865979381443,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6468,90.0,9978,9,38.33,9.0,9978.0,109.64835164835165,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6469,90.0,7901,8,54.29,8.0,7901.0,86.82417582417582,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
TRAIN_6470,76.093,12211,0,119.13,0.0,4070.3333333333335,158.39310962084755,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_6471,68.479,46084,7,35.0,3.5,23042.0,663.2795520948775,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6472,90.0,4193,9,41.38,9.0,4193.0,46.07692307692308,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6473,69.646,40255,4,58.44,4.0,40255.0,569.8128698015457,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6474,58.162,152797,3,34.51,3.0,152797.0,2582.688212027991,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6475,56.623,11331,7,27.32,3.5,5665.5,196.6402304635302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_6476,53.325,97638,0,38.21,0.0,97638.0,1797.2940635066727,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6477,48.093,169117,3,27.07,3.0,169117.0,3444.8292017191857,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_6478,90.0,5445,10,48.12,10.0,5445.0,59.83516483516483,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6479,90.0,7326,8,100.43,8.0,7326.0,80.50549450549451,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6480,58.162,95914,3,37.93,3.0,95914.0,1621.2095601906628,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
TRAIN_6481,66.208,41835,3,63.68,3.0,41835.0,622.4705392215212,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
TRAIN_6482,90.0,3017,7,63.34,7.0,3017.0,33.15384615384615,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6483,90.0,9999,10,38.57,10.0,9999.0,109.87912087912088,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6484,46.169,56139,2,22.64,2.0,56139.0,1190.167270877059,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6485,65.4,31362,4,41.06,4.0,31362.0,472.3192771084337,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6486,76.156,40855,2,159.0,2.0,40855.0,529.5116387578412,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6487,90.0,3913,2,120.08,2.0,3913.0,43.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6488,61.018,122677,1,61.74,1.0,122677.0,1978.0870069979683,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
TRAIN_6489,90.0,9483,8,79.66,8.0,9483.0,104.20879120879121,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
TRAIN_6490,93.4,6342,2,160.8,2.0,6342.0,67.1822033898305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6491,90.0,987,9,35.73,9.0,987.0,10.846153846153847,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6492,48.093,100855,3,22.25,3.0,100855.0,2054.3662029209863,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False
TRAIN_6493,91.2,1975,7,66.38,7.0,1975.0,21.420824295010846,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_6494,90.0,995,9,23.64,9.0,995.0,10.934065934065934,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6495,55.836,52089,2,34.28,2.0,52089.0,916.4789921880498,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6496,90.0,4578,9,39.0,9.0,4578.0,50.30769230769231,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6497,99.8,1069,8,71.65,8.0,1069.0,10.605158730158731,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_6498,90.0,3481,9,41.36,9.0,3481.0,38.252747252747255,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
TRAIN_6499,53.325,166342,0,38.46,0.0,166342.0,3061.9788311090656,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6500,56.234,142697,0,61.14,0.0,142697.0,2493.220812803578,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
TRAIN_6501,54.104,161657,0,73.64,0.0,161657.0,2933.6708768873405,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6502,95.0,3969,8,59.48,8.0,3969.0,41.34375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_6503,54.849,116413,2,115.49,2.0,116413.0,2084.4240720514244,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_6504,78.227,23780,3,100.06,3.0,23780.0,300.15020132025694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_6505,56.234,151147,0,60.36,0.0,151147.0,2640.8603277771954,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
TRAIN_6506,90.0,4275,8,24.19,8.0,4275.0,46.97802197802198,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
